index,x_m,y_m,z_m,yaw_rad,is_print,layer,seg_id,feed_m_s,de,material,extrusion_volume_mm3,extrusion_mass_g,pos_error_m,rot_error_rad,ik_iterations,jacobian_manipulability,jacobian_min_singular_value,time_from_start_s,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_pan_joint_velocity_rad_s,shoulder_lift_joint_velocity_rad_s,elbow_joint_velocity_rad_s,wrist_1_joint_velocity_rad_s,wrist_2_joint_velocity_rad_s,wrist_3_joint_velocity_rad_s,shoulder_pan_joint_acceleration_rad_s2,shoulder_lift_joint_acceleration_rad_s2,elbow_joint_acceleration_rad_s2,wrist_1_joint_acceleration_rad_s2,wrist_2_joint_acceleration_rad_s2,wrist_3_joint_acceleration_rad_s2
0,0.4370967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.0,alginate_chitosan_pic_al1ch1_research,0.0,0.0,9.179637666101381e-05,0.0003398985782246649,33,0.05772459759967427,0.2454610220208012,0.0,-0.3839961264618347,-1.531722057750341,2.192364745058759,-2.2311869892724028,-1.570569694332884,-0.38402169433001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4380967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00098183540488736,0.0003398985782246649,1,0.05772459759967427,0.2454610220208012,0.10000000000000009,-0.3839961264618347,-1.531722057750341,2.192364745058759,-2.2311869892724028,-1.570569694332884,-0.38402169433001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4390967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0019797916430302873,0.0003398985782246649,1,0.05772459759967427,0.2454610220208012,0.20000000000000018,-0.3839961264618347,-1.531722057750341,2.192364745058759,-2.2311869892724028,-1.570569694332884,-0.38402169433001376,0.0,0.0,0.0,0.0,0.0,0.0,0.27065275056917754,0.7257947086161107,-0.7681735347677674,0.043755042611204255,-0.007675861297640183,0.2746903189505873
3,0.4400967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00010754387873264036,0.0003054910125323442,2,0.058474299991488704,0.2457565827866203,0.30000000000000027,-0.3812895989561429,-1.5244641106641799,2.1846830097110814,-2.2307494388462907,-1.5706464529458604,-0.3812747911405079,0.02706527505691778,0.07257947086161114,-0.0768173534767768,0.00437550426112043,-0.000767586129764019,0.027469031895058758,-0.27065275056917754,-0.7257947086161107,0.7681735347677674,-0.043755042611204255,0.007675861297640183,-0.2746903189505873
4,0.4410967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0009400829241333466,0.0003054910125323442,1,0.058474299991488704,0.2457565827866203,0.40000000000000036,-0.3812895989561429,-1.5244641106641799,2.1846830097110814,-2.2307494388462907,-1.5706464529458604,-0.3812747911405079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4420967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0019380263472515925,0.0003054910125323442,1,0.058474299991488704,0.2457565827866203,0.5000000000000004,-0.3812895989561429,-1.5244641106641799,2.1846830097110814,-2.2307494388462907,-1.5706464529458604,-0.3812747911405079,0.0,0.0,0.0,0.0,0.0,0.0,0.25852387397560744,0.710271577355591,-0.758756016559746,0.04854774424085653,-0.00017017723048517978,0.2586220888383057
6,0.4430967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00010763235440115996,0.0003052614475021733,2,0.05921421760980464,0.2460230381792618,0.6000000000000005,-0.3787043602163868,-1.517361394890624,2.177095449545484,-2.230263961403882,-1.5706481547181652,-0.3786885702521248,0.02585238739756077,0.07102715773555916,-0.07587560165597466,0.004854774424085657,-1.7017723048517994e-05,0.025862208883830593,-0.25852387397560744,-0.710271577355591,0.758756016559746,-0.04854774424085653,0.00017017723048517978,-0.2586220888383057
7,0.4440967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0009393753801615918,0.0003052614475021733,1,0.05921421760980464,0.2460230381792618,0.7000000000000006,-0.3787043602163868,-1.517361394890624,2.177095449545484,-2.230263961403882,-1.5706481547181652,-0.3786885702521248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.4450967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0019373351506627144,0.0003052614475021733,1,0.05921421760980464,0.2460230381792618,0.7999999999999952,-0.3787043602163868,-1.517361394890624,2.177095449545484,-2.230263961403882,-1.5706481547181652,-0.3786885702521248,0.0,0.0,0.0,0.0,0.0,0.0,0.25478343966339295,0.7061751291338642,-0.7610350869907221,0.05475027035020261,5.8078498410553526e-05,0.2547850431626319
9,0.4460967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00010692838701975334,0.000304588660559453,2,0.0599557202626865,0.24626060721548165,0.8999999999999952,-0.37615652581975295,-1.5102996435992855,2.169485098675577,-2.22971645870038,-1.570647573933181,-0.37614071982049857,0.02547834396633861,0.07061751291338451,-0.07610350869907016,0.005475027035020114,5.8078498410551964e-06,0.025478504316262505,-0.2547834396633859,-0.7061751291338445,0.761035086990701,-0.05475027035020109,-5.8078498410551914e-05,-0.25478504316262485
10,0.4470967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0009394770088279545,0.000304588660559453,1,0.0599557202626865,0.24626060721548165,0.9999999999999953,-0.37615652581975295,-1.5102996435992855,2.169485098675577,-2.22971645870038,-1.570647573933181,-0.37614071982049857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.4480967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0019374726889125427,0.000304588660559453,1,0.0599557202626865,0.24626060721548165,1.0999999999999954,-0.37615652581975295,-1.5102996435992855,2.169485098675577,-2.22971645870038,-1.570647573933181,-0.37614071982049857,0.0,0.0,0.0,0.0,0.0,0.0,0.251336734444912,0.7024126631066873,-0.7637141889059937,0.06118072712402157,6.469634712402682e-05,0.2513359669177979
12,0.4490967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00010619328224540545,0.0003038541566371926,2,0.060699055996532074,0.24646969244801942,1.1999999999999955,-0.3736431584753038,-1.5032755169682186,2.161847956786517,-2.22910465142914,-1.5706469269697099,-0.3736273601513206,0.025133673444491224,0.07024126631066879,-0.07637141889059944,0.006118072712402162,6.469634712402688e-06,0.025133596691779815,-0.251336734444912,-0.7024126631066873,0.7637141889059937,-0.06118072712402157,-6.469634712402682e-05,-0.2513359669177979
13,0.4500967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0009396140042684083,0.0003038541566371926,1,0.060699055996532074,0.24646969244801942,1.2999999999999956,-0.3736431584753038,-1.5032755169682186,2.161847956786517,-2.22910465142914,-1.5706469269697099,-0.3736273601513206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.4510967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0019376459792337132,0.0003038541566371926,1,0.060699055996532074,0.24646969244801942,1.3999999999999957,-0.3736431584753038,-1.5032755169682186,2.161847956786517,-2.22910465142914,-1.5706469269697099,-0.3736273601513206,0.0,0.0,0.0,0.0,0.0,0.0,0.24796616711425482,0.6987652073222815,-0.7664085919631511,0.06751979866086431,6.518112440900824e-05,0.24796546261417987
15,0.4520967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.00010545686807213977,0.0003031023259085716,2,0.06144413173688916,0.24665070353674406,1.4999999999999958,-0.3711634968041613,-1.4962878648949958,2.1541838708668855,-2.2284294534425313,-1.5706462751584658,-0.3711477055251788,0.024796616711425502,0.06987652073222822,-0.07664085919631518,0.006751979866086438,6.51811244090083e-06,0.024796546261418008,-0.24796616711425482,-0.6987652073222815,0.7664085919631511,-0.06751979866086431,-6.518112440900824e-05,-0.24796546261417987
16,0.4530967741935484,-0.0075,0.1004,-3.141592653589793,1,0,0,0.01,0.16,alginate_chitosan_pic_al1ch1_research,0.16,0.00016800000000000002,0.0009397655242260704,0.0003031023259085716,1,0.06144413173688916,0.24665070353674406,1.5999999999999959,-0.3711634968041613,-1.4962878648949958,2.1541838708668855,-2.2284294534425313,-1.5706462751584658,-0.3711477055251788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
