index,x_m,y_m,z_m,yaw_rad,is_print,layer,seg_id,feed_m_s,de,material,extrusion_volume_mm3,extrusion_mass_g,pos_error_m,rot_error_rad,q1,q2,q3,q4,q5,q6,q7
10,0.4305559374118668,-0.05143497233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11316999999999999,PLA,0.2722057498395482,0.0003375351298010398,0.005820787510648165,0.005420631112337813,-0.09564964363577659,0.42070487176082105,-0.013111390075053363,-2.572133679882893,0.03977560196602272,2.994855589213068,0.935571119568946
11,0.4318249374118668,-0.05120497233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11736000000000013,PLA,0.2822838808974942,0.0003500320123128928,0.006418401540753463,0.005420631112337813,-0.09564964363577659,0.42070487176082105,-0.013111390075053363,-2.572133679882893,0.03977560196602272,2.994855589213068,0.935571119568946
12,0.4330839374118668,-0.05083097233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11951999999999985,PLA,0.2874792897483676,0.00035647431928797585,0.007180532277071847,0.005420631112337813,-0.09564964363577659,0.42070487176082105,-0.013111390075053363,-2.572133679882893,0.03977560196602272,2.994855589213068,0.935571119568946
13,0.4342209374118668,-0.05034097233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11265999999999998,PLA,0.2709790560830918,0.00033601402954303386,0.007990308509345243,0.005420631112337813,-0.09564964363577659,0.42070487176082105,-0.013111390075053363,-2.572133679882893,0.03977560196602272,2.994855589213068,0.935571119568946
14,0.4351209374118668,-0.04985197233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.09321000000000002,PLA,0.22419632360647074,0.0002780034412720237,0.006042167115453734,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
15,0.43614693741186683,-0.04915497233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11287000000000003,PLA,0.27148416527692687,0.00033664036494338934,0.005602989291463554,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
16,0.4370939374118668,-0.04834697233973316,0.10026,2.6582707068836706,1,0,0,0.02,0.11329000000000011,PLA,0.27249438366459705,0.00033789303574410036,0.005448048968522911,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
17,0.43798093741186683,-0.047408972339733166,0.10026,2.6582707068836706,1,0,0,0.02,0.11748000000000003,PLA,0.28257251472254247,0.00035038991825595266,0.005615229732036876,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
18,0.4387439374118668,-0.046387972339733165,0.10026,2.6582707068836706,1,0,0,0.02,0.11597999999999997,PLA,0.27896459190943534,0.0003459160939676998,0.0060809472828358135,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
19,0.4393789374118668,-0.04531797233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11322999999999972,PLA,0.27235006675207185,0.0003377140827725691,0.006758849064672987,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
20,0.43984593741186684,-0.04430997233973316,0.10026,2.6582707068836706,1,0,0,0.02,0.10109000000000012,PLA,0.24314994478465993,0.00030150593153297834,0.0074969605418131946,0.005667872495858076,-0.09007872416381629,0.43259867209023284,-0.013909430350547841,-2.5421215131205703,0.04096200947327506,2.9768729422352034,0.9392810079786205
21,0.4402539374118668,-0.04312097233973317,0.10026,2.6582707068836706,1,0,0,0.02,0.11440000000000028,PLA,0.2751642465462967,0.0003412036657174079,0.006069314435966863,0.005770876068774461,-0.07287099341013674,0.43792586188516813,-0.014643687625727042,-2.5285797034477535,0.0432154454999514,2.9684973587723777,0.9535911912283813
22,0.44053293741186683,-0.041873972339733175,0.10026,2.6582707068836706,1,0,0,0.02,0.11627999999999972,PLA,0.2796861764720561,0.00034681085882534956,0.005963075729983167,0.005770876068774461,-0.07287099341013674,0.43792586188516813,-0.014643687625727042,-2.5285797034477535,0.0432154454999514,2.9684973587723777,0.9535911912283813
23,0.44067193741186683,-0.040644972339733174,0.10026,2.6582707068836706,1,0,0,0.02,0.11255000000000015,PLA,0.2707144750767977,0.0003356859490952291,0.006173295211184485,0.005770876068774461,-0.07287099341013674,0.43792586188516813,-0.014643687625727042,-2.5285797034477535,0.0432154454999514,2.9684973587723777,0.9535911912283813
24,0.4406809374118668,-0.033748972339733174,0.10026,2.6582707068836706,1,0,0,0.02,0.6275399999999998,PLA,1.5094105880914557,0.001871669129233405,0.006068815724063335,0.00579516215686693,-0.05097650091784439,0.43727909622245975,-0.015330086967488415,-2.5298290196137367,0.0458536507536419,2.968946210649274,0.9722151525112497
25,0.4555294374118668,-0.025175972339733177,0.10026,2.6582707068836706,1,0,0,0.02,1.5602550000000002,PLA,3.7528530725095375,0.004653537809911826,0.006063074804983268,0.0060765066685924424,-0.027252638001569282,0.4555023517739653,-0.01764661164456462,-2.4858945373250645,0.0472754093681673,2.943660643561117,0.9927384946786899
26,0.47037793741186684,-0.01660297233973317,0.10026,2.6582707068836706,1,0,0,0.02,1.5602550000000002,PLA,3.7528530725095375,0.004653537809911826,0.006155562040065432,0.006062567883958778,-0.005460706282298271,0.4745913083922065,-0.0201575580137845,-2.440203038196832,0.04792046275532822,2.917028837293586,1.0120937617018835
27,0.48522643741186683,-0.008029972339733163,0.10026,2.6582707068836706,1,0,0,0.02,1.5602550000000002,PLA,3.7528530725095375,0.004653537809911826,0.00626191776441865,0.006044769175813713,0.014700789496478493,0.4946973491457742,-0.02231530377600339,-2.3931455036524603,0.04821921196517263,2.890037867511597,1.0305761944217364
28,0.5000749374118668,0.00054302766026683,0.10026,2.6582707068836706,1,0,0,0.02,1.5602550000000002,PLA,3.7528530725095375,0.004653537809911826,0.006384657551342189,0.006027070686007707,0.033384176619999185,0.5158229408815708,-0.024178863500173526,-2.3446757163465044,0.04824194922358537,2.8626599645169,1.0482079657514525
29,0.5009339374118668,0.0011050276602668277,0.10026,2.6582707068836706,1,0,0,0.02,0.09342000000000006,PLA,0.22470143280030583,0.0002786297766723792,0.006216224937847018,0.006027070686007707,0.033384176619999185,0.5158229408815708,-0.024178863500173526,-2.3446757163465044,0.04824194922358537,2.8626599645169,1.0482079657514525
