index,x_m,y_m,z_m,yaw_rad,is_print,layer,seg_id,feed_m_s,de,material,extrusion_volume_mm3,extrusion_mass_g,pos_error_m,rot_error_rad,ik_iterations,jacobian_manipulability,jacobian_min_singular_value,time_from_start_s,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,shoulder_pan_joint_velocity_rad_s,shoulder_lift_joint_velocity_rad_s,elbow_joint_velocity_rad_s,wrist_1_joint_velocity_rad_s,wrist_2_joint_velocity_rad_s,wrist_3_joint_velocity_rad_s,shoulder_pan_joint_acceleration_rad_s2,shoulder_lift_joint_acceleration_rad_s2,elbow_joint_acceleration_rad_s2,wrist_1_joint_acceleration_rad_s2,wrist_2_joint_acceleration_rad_s2,wrist_3_joint_acceleration_rad_s2
0,0.4204879374118668,-0.04761297233973317,0.10026,-3.141592653589793,1,0,0,0.02,0.0,PLA,0.0,0.0,0.0009980729152322388,0.0008382213450858755,29,0.05542717821652676,0.24968482393817895,0.0,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4213789374118668,-0.048516972339733164,0.10026,-3.141592653589793,1,0,0,0.02,0.11551,PLA,0.2778341094279952,0.000344514295690714,0.002043784873244122,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.063464497949642,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4223769374118668,-0.04932897233973317,0.10026,-3.141592653589793,1,0,0,0.02,0.11707999999999999,PLA,0.2816104019723805,0.00034919689844575185,0.003294341286812394,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.12779466194756778,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4234309374118668,-0.05000797233973316,0.10026,-3.141592653589793,1,0,0,0.02,0.11409,PLA,0.2744186091649205,0.0003402790753645014,0.004541363977658914,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.19048351661887253,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.4244459374118668,-0.050510972339733166,0.10026,-3.141592653589793,1,0,0,0.02,0.10308,PLA,0.24793645571671497,0.0003074412050887266,0.005667421194807164,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.24712347601151288,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4251249374118668,-0.050793972339733165,0.10026,-3.141592653589793,1,0,0,0.02,0.06695000000000001,PLA,0.1610336215583437,0.00019968169073234619,0.006395586734140335,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.28390424544337695,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.4262769374118668,-0.05115697233973317,0.10026,-3.141592653589793,1,0,0,0.02,0.10990999999999995,PLA,0.2643645309257288,0.00032781201834790373,0.007579384064623023,0.0008382213450858755,1,0.05542717821652676,0.24968482393817895,0.34429615301384475,0.1485527174319588,-1.5385791201679209,-2.1885544777759205,-0.9851140852842122,1.5704132768933747,0.1492847579340194,0.0,0.0,0.0,0.0,0.0,0.0,-3.221150833393769,-5.4116158437841335,5.602263385095147,-0.2583493944810859,0.011799771727868402,-3.393189362340971
7,0.4274649374118668,-0.05139297233973317,0.10026,-3.141592653589793,1,0,0,0.02,0.1102200000000001,PLA,0.26511016830710465,0.0003287366087008098,5.743062490470691e-05,0.00037047737418844664,2,0.057405224734123565,0.25098497783105683,0.40485686635178464,0.13675528954417376,-1.5583991009684393,-2.1680362525475774,-0.9860602869707791,1.5704564934216443,0.1368572409122099,-0.19480331782013902,-0.3272745598275776,0.33880421972323305,-0.015624018186293729,0.0007136066583033068,-0.20520757330683456,3.6869364492965766,6.194147600041774,-6.412363202285949,0.2957072948249534,-0.013506045114634034,3.8838521343626247
8,0.4283619374118668,-0.05148997233973317,0.10026,-3.141592653589793,1,0,0,0.02,0.08209999999999995,PLA,0.19747364197072453,0.0002448673160436984,0.0009445076186893975,0.00037047737418844664,1,0.057405224734123565,0.25098497783105683,0.44996833939357206,0.13675528954417376,-1.5583991009684393,-2.1680362525475774,-0.9860602869707791,1.5704564934216443,0.1368572409122099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4293149374118668,-0.051515972339733165,0.10026,-3.141592653589793,1,0,0,0.02,0.08675999999999995,PLA,0.20868225551011035,0.0002587659968325368,0.0018974848442080245,0.00037047737418844664,1,0.057405224734123565,0.25098497783105683,0.49763606956818995,0.13675528954417376,-1.5583991009684393,-2.1680362525475774,-0.9860602869707791,1.5704564934216443,0.1368572409122099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
